"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7DAYS MINI CROISSANT VANILLA 90G","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-mini-croissant-vanilla-90g/p/656508",2.5
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days strudel apple 330 x 5 + 1 free","No","NA","1 pieces/kg","6.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-strudel-apple-330g-x5-1-free/p/630555",6.25
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine pizza puff 94 g","No","NA","1 pieces/kg","2.49","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-pizza-puff-94g/p/600986",2.49
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days swiss roll vanilla filling 20 g x 12 pieces","No","NA","1 pieces/kg","5.50SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-vanila-swiss-roll-20g-x12/p/462312",5.5
"Carrefour","Fonte","Fonte","Bakery","Croissants, Pastries & Cakes","Fonte chocolate cupcake 30 g x 20","Yes","20","1 pieces/kg","11.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/fonte-choco-cup-cake-20s/p/542598",11.75
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine red velvet muffin 5 + 1 free 60 g","No","NA","1 pieces/kg","14.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-red-velvet-muffin-60gx6/p/633252",14.95
"Carrefour","Fonte","Fonte","Bakery","Croissants, Pastries & Cakes","Fonte choco cake bar with vanilla filling 25 g × 12","No","NA","1 pieces/kg","6.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/fonte-choco-cake-bar-25gx12/p/494306",6.95
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days strudel stuffed with apricot 55 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-strudel-apricot-55g/p/585665",1.25
"Carrefour","Americana","Americana","Bakery","Croissants, Pastries & Cakes","Americana super roll vanilla 60g","No","NA","1 pieces/kg","1.65","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/americana-vanila-super-roll-60g/p/619889",1.65
"Carrefour","BURTON'S:CADBURY","BURTON'S:CADBURY","Bakery","Croissants, Pastries & Cakes","Cadbury raspberry mini rolls 200 G","No","NA","1 pieces/kg","24.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/cadbury-raspberry-mini-roll-12x5ea-/p/637664",24.95
"Carrefour","BURTON'S:CADBURY","BURTON'S:CADBURY","Bakery","Croissants, Pastries & Cakes","Cadbury crolls 200 G","No","NA","1 pieces/kg","14.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/cadbury-chocolate-mini-rolls-200g/p/637665",14.95
"Carrefour","Herfy","Herfy","Bakery","Croissants, Pastries & Cakes","HERFY CHOCO CROISSANT 55G","No","NA","1 pieces/kg","1.10","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/herfy-choco-croissant-55g/p/572688",1.1
"Carrefour","Nahool","Nahool","Bakery","Croissants, Pastries & Cakes","Nahool mini cake vanilla 336 g","No","NA","1 pieces/kg","5.90SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/nahool-mini-cake-32gx12/p/158218",5.9
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days cake bar vanilla filling 25 g x 12 pieces","No","NA","1 pieces/kg","6.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-vanila-cake-bar-25g-x12/p/431895",6.95
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine chocolate puff 70 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-choco-puff-88g/p/198398",1.25
"Carrefour","Switz","Switz","Bakery","Croissants, Pastries & Cakes","Switz mini cup cake vanilla 32 g × 10 packets","No","NA","1 pieces/kg","5.90SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/switz-mini-cup-cake-32gx10/p/158215",5.9
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine cup cakes with chocolate filling 30 g x 18 pieces","No","NA","1 pieces/kg","8.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-choco-cupcake-30g-x18/p/599080",8.95
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine apple puff 70 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-apple-puff-88g/p/100845",1.25
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine tripple cheese puff 104 g","No","NA","1 pieces/kg","2.49","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-triple-cheese-puff-104g/p/600987",2.49
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine cheese croissant 77 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-cheese-croissant-77g/p/100844",1.25
"Carrefour","Herfy","Herfy","Bakery","Croissants, Pastries & Cakes","Herfy Bread Crumbs 500 g","No","NA","1 pieces/kg","8.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/ethnic-pastry/herfy-bread-crumbs-500g/p/17975",8.95
"Carrefour","Fonte","Fonte","Bakery","Croissants, Pastries & Cakes","Fonte Chocolate Cake 300 g","No","NA","1 pieces/kg","11.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/fonte-choco-cake-300g/p/513052",11.75
"Carrefour","Carrefour","Carrefour","Bakery","Croissants, Pastries & Cakes","Carrefour madeleine cookies 250 g","No","NA","1 pieces/kg","14.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/crf-madeleine-cookies-250g/p/112643",14.95
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine blueberry muffin 6x60gm","No","NA","1 pieces/kg","14.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-blueberry-muffin-60gx6/p/665266",14.95
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days croissant double dual filing croissant vanilla & cocoa 55 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-vanla-choco-croissant-55g/p/517781",1.25
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine cup cakes with vanilla filling 30 g x 18 pieces","No","NA","1 pieces/kg","8.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-vanila-cupcake-30g-x18/p/599082",8.95
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine triple choc muffin 60 g x 5 + 1 free","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-triple-choco-mufin-60gx6/p/630556",12.5
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine cheese & zaatar puff 70 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-cheese-zaatar-puff-70g/p/524732",1.25
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days cake bar strawberry filling 25 g x 12 pieces","No","NA","1 pieces/kg","6.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-strwbry-cake-bar-25g-x12/p/431896",6.95
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine plain croissant 50 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-plain-croissant-60g/p/100843",1.25
"Carrefour","Herfy","Herfy","Bakery","Croissants, Pastries & Cakes","Herfy petit pan bread 12 pieces","No","NA","1 pieces/kg","4.60","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/ethnic-pastry/herfy-peit-pan-bread-12s/p/17995",4.6
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine butter croissant 85 g","No","NA","1 pieces/kg","2.49","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-butter-croissant-85g/p/599599",2.49
"Carrefour","Fonte","Fonte","Bakery","Croissants, Pastries & Cakes","fonte vanilla cupcake 30 g x 20","Yes","20","1 pieces/kg","11.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/fonte-vanila-cup-cake-20s/p/494303",11.75
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine cheese & zaater croissant 60 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/luisine-zaatar-cheese-croissant-60g/p/396062",1.25
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days cake bar cocoa filling 25 g x 12 pieces","No","NA","1 pieces/kg","6.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-cocoa-cake-bar-25g-x12/p/529195",6.95
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine cheese puff 70gx6","No","NA","1 pieces/kg","6.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-cheese-puff-70gx6/p/657317",6.25
"Carrefour","Kaku","Kaku","Bakery","Croissants, Pastries & Cakes","Pronto cookies dark chocolate cookies 40 g x 4","Yes","4","1 pieces/kg","8.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/ethnic-pastry/pronto-dark-chocolate-cookies-40gx/p/632179",8.95
"Carrefour","NA","NA","Bakery","Croissants, Pastries & Cakes","English cake 2 pieces","No","NA","1 pieces/kg","19.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/dry-cakes/english-cake-x-2-/p/116271",19.95
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days strawberry cake bar 260 g","No","NA","1 pieces/kg","1.35","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-strwbry-cake-bar-260g/p/431897",1.35
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7DAYS MINI CHOCO CROISSANT 44G 5+1","No","NA","1 pieces/kg","6.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-mini-choco-croissant-44g-5-1/p/646004",6.25
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine croisant biscuit cream butte","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-croissant-cream-butter-83g/p/665086",2.5
"Carrefour","Americana","Americana","Bakery","Croissants, Pastries & Cakes","Americana rolls chocolate 24 pcs","No","NA","1 pieces/kg","19.55","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/americana-rolls-choco-x24/p/619886",19.55
"Carrefour","Pronto","Pronto","Bakery","Croissants, Pastries & Cakes","Pronto duo cocoa vanilla croissant 55 g x 5+ 2 free","No","NA","1 pieces/kg","4.60SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/pronto-coc-vnla-crisnt-55gx5-2-free/p/589386",4.6
"Carrefour","NA","NA","Bakery","Croissants, Pastries & Cakes","Croissant zaatar x 5","Yes","5","1 pieces/kg","14.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/croissants-rolls/croissant-zaatar-x5/p/4877",14.5
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days strudel with apple cinnamon filling 55 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-apple-cinmon-strudel-55g/p/561249",1.25
"Carrefour","Kaku","Kaku","Bakery","Croissants, Pastries & Cakes","Pronto cookies chocolate cookies 40 g x 4","Yes","4","1 pieces/kg","8.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/ethnic-pastry/pronto-chocolate-cookies-40gx4/p/632178",8.95
"Carrefour","YAUMI","YAUMI","Bakery","Croissants, Pastries & Cakes","Yaumi vanila cup cake 35gx12","No","NA","1 pieces/kg","7.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/yaumi-vanila-cup-cake-35gx12/p/573986",7.25
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7DAYS CROISSANT MINI CHOCOLATE 99G","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-croissant-mini-chocolate-99g/p/656507",2.5
"Carrefour","NA","NA","Bakery","Croissants, Pastries & Cakes","Croissant x 10","Yes","10","1 pieces/kg","25.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/croissants-rolls/croissant-x10/p/4859",25
"Carrefour","Fuchsia","Fuchsia","Bakery","Croissants, Pastries & Cakes","FUCHSIA NIMCO MIXTURE 60G","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/ethnic-pastry/fuchsia-nimco-mixture-60g/p/516670",1.25
"Carrefour","NA","NA","Bakery","Croissants, Pastries & Cakes","Croissant x 5","Yes","5","1 pieces/kg","13.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/croissants-rolls/croissant-x5/p/4862",13.95
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days mini corissants with cocao filling 44 g x 10 + 2 free","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-mni-coco-crosnt-44g-x10-2free/p/562179",12.5
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days jumbo chocolate swiss rolls 6 x 55 g","No","NA","1 pieces/kg","6.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-jumbo-choco-swiss-roll-55g-x6/p/514543",6.95
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days swiss roll covered with chocolate stuffed with orange 10 x 38 g","No","NA","1 pieces/kg","10.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-croissant-chocolate-100g-x4/p/612819",10.5
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days croissant with vanilla cream filling 55 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-vanila-croissant-55g/p/516196",1.25
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7days Chocolate and vanilla croissant with caramel filling 90 g","No","NA","1 pieces/kg","2.49","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-double-cocoa-croisant-90g/p/636539",2.49
"Carrefour","Fonte","Fonte","Bakery","Croissants, Pastries & Cakes","fonte strawberry cake bar 25 g x 12","Yes","12","1 pieces/kg","6.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/fonte-strwbry-cake-bar-25gx12/p/494305",6.95
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days swiss roll strawberry filling 20 g x 12 pieces","No","NA","1 pieces/kg","5.50SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-strwbry-swiss-roll-20g-x12/p/462311",5.5
"Carrefour","Fonte","Fonte","Bakery","Croissants, Pastries & Cakes","Fonte strawberries cup cake 20 pieces","No","NA","1 pieces/kg","11.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/fonte-strwbry-cup-cake-20s/p/494302",11.75
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days mini croissant with cocoa cream filling 44 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-choco-mini-croissant-44g/p/550018",1.25
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days jumbo croissant hazelnut & cocoa filling 100 g","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-hzl-coco-jumbo-croisnt-100g/p/599600",2.5
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days croissant with strawberry filling 55 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-strwbry-croissant-55g/p/416807",1.25
"Carrefour","Pronto","Pronto","Bakery","Croissants, Pastries & Cakes","Pronto strawberry croissant 55 g x 5 pieces + 2 free","No","NA","1 pieces/kg","4.60SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/pronto-stwbry-crisnt-55gx5-2-free/p/589384",4.6
"Carrefour","Carrefour","Carrefour","Bakery","Croissants, Pastries & Cakes","Carrefour long madeleine with eggs bread 8 pieces - 220 g","No","NA","1 pieces/kg","14.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/crf-finger-egg-madeleine-cook-220g/p/544370",14.95
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days strawberry mini croissant 44 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-stwbry-mini-croissant-44g/p/602518",1.25
"Carrefour","Americana","Americana","Bakery","Croissants, Pastries & Cakes","Americana rolls chocolate 3 pieces","No","NA","1 pieces/kg","2.80","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/americana-rolls-choco-x3/p/620100",2.8
"Carrefour","Fuchsia","Fuchsia","Bakery","Croissants, Pastries & Cakes","Fuchsia whole wheat crepe 1x15","No","NA","1 pieces/kg","4.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/ethnic-pastry/fuchsia-whole-wheat-crepe-x15/p/500532",4.75
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7days croissant strawberry and vanilla filling with vanilla 90 g","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-double-str-croisant-90g/p/636540",2.5
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine butter zaatar croissant 80gm","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/salted-products/lusine-butter-zaatar-croissant-80g/p/664656",2.5
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7 days croissant with toffee filing 55 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-toffee-croissant-55g/p/487804",1.25
"Carrefour","Pronto","Pronto","Bakery","Croissants, Pastries & Cakes","Pronto cocoa croissant 55 g x 5 + 2 free","No","NA","1 pieces/kg","4.60SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/pronto-cocoa-croissant-55gx5-2-free/p/589383",4.6
"Carrefour","7Days","7Days","Bakery","Croissants, Pastries & Cakes","7days swissroll dble vanila 20g x12","No","NA","1 pieces/kg","6.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/7days-swissroll-dble-vanila-20g-x12/p/663405",6.75
"Carrefour","Lusine","Lusine","Bakery","Croissants, Pastries & Cakes","Lusine cup cakes with caramel filling 30 g x 18 pieces","No","NA","1 pieces/kg","8.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/lusine-carmel-cupcake-30g-x18/p/599079",8.95
"Carrefour","Americana","Americana","Bakery","Croissants, Pastries & Cakes","AMERICANA LARGE ROLL CHOCOLATE 110G","No","NA","1 pieces/kg","3.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/americana-large-roll-chocolate-110g/p/620094",3.5
"Carrefour","Kaku","Kaku","Bakery","Croissants, Pastries & Cakes","Pronto cookies triple chocolate cookies 40 g x 4","Yes","4","1 pieces/kg","8.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/ethnic-pastry/pronto-triple-choco-cookies-40gx4/p/632180",8.95
"Carrefour","NA","NA","Bakery","Croissants, Pastries & Cakes","Croissant cheese x 5","Yes","5","1 pieces/kg","9.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/croissants-rolls/croissant-cheese-x5/p/4867",9.95
